,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.9999999999999998,-0.023477051411085553,0.04695064825895519,0.1904569036568038,0.12030259794566214,0.1354966507741733,-0.005068606078256876,-0.019695505507180282,0.0481817043856937,0.12701823312108002,0.010175718599932899,0.19840750513085909,0.023316777144631366,-0.011097786291876232,0.0028703754524393305,0.0870520683459181,-0.060865730552953475,-0.03933387765608102,-0.036118402571595556,-0.01598437337593397,0.014538942957384485,0.19666990595433784,0.02121159030215865,0.014108758136871048,-0.02907910109951912,0.06770551729463886,-0.006230265762476888,0.008846020599207562,-0.07821896842704361,0.025921683916297334
1,-0.009876832700458105,0.9999999999999999,0.12848510162404783,-0.00044614500639932644,-0.13556855330709872,-0.0633301571871787,0.05878059047421378,0.06287387006136123,0.10319596329873348,0.04448386555211366,-0.07021583273607832,0.0019829894832558755,0.004021452904135967,0.08555582768682973,0.07313925535583393,0.013691932492109486,0.01573898863307271,0.0013974192510654818,-0.07906571517536704,-0.027290195403892166,0.04973335726735312,-0.013983134427383423,0.010958692051831219,-0.02479854272273494,0.03845546406186373,-0.015166044816195587,0.0017807069967685667,-0.024734373472006223,0.0671879332066547,-0.02707298396390911
2,0.01959938267286822,0.1274909699608921,1.0000000000000002,0.05857477473762965,-0.08328800537390857,0.023657373807667473,-0.050616058910142064,0.04958303174740567,0.06553812494415646,-0.07189494100378124,-0.02600718592910549,0.019006453227812754,0.010455716478036618,0.06837480430382874,-0.03018659867811338,0.042899478838561045,-0.02174132621996955,-0.04387621166920977,-0.112699260041198,-0.04316313881636579,0.04272926924699921,-0.0356935893911527,0.014677769909416868,-0.014767662091594101,-0.018902284539957237,-0.01884939327369168,0.014110687054627504,-0.045475250627278634,0.004780527424327197,0.04218949220422562
3,0.052314821150745296,-0.0002912929107731727,0.03854232001992058,0.9999999999999998,0.010936028461554975,-0.044821362789543906,-0.08377039867393721,0.010193965018645456,-0.0351685970263667,0.04453022018042574,0.027535842627139977,-0.004318479391164314,-0.05487247587489992,0.019008083573630992,0.03068830455461896,0.12160765781754534,-0.1124152851351791,-0.12611539054300885,0.06640111591136821,0.055928815596081434,0.05240626182528397,-0.009124318276523817,-0.07627316575456784,-0.014843016570146746,0.02399086230189838,0.04500925535439421,0.0058811713725520805,-0.010572992260019775,-0.0005991564295956338,-0.02386263506376823
4,0.03259505230942637,-0.087309498035821,-0.054057796412194145,0.01078718886910823,0.9999999999999998,0.019377468202820578,0.03214700068270444,-0.05732646424379863,0.060508407154366214,0.0118297435173848,-0.06325632750967584,0.018808424872031205,0.028262447420473208,0.039830079548078136,0.011431646739736798,0.14269650793140448,-0.040219295310012906,-0.027222982632337394,0.02520951550858242,0.012582721439214297,0.03468404008766248,-0.06657546746188178,0.02467251849938659,0.11876697959240048,-0.006284109578855321,0.04740770185198734,-0.029496587384080702,-0.04554636272266049,-0.09236023342387731,0.005619530906879479
5,0.058845568799168184,-0.06537649363161166,0.02461222844385373,-0.07086670434567859,0.031060293937065598,1.0,0.013524084354433079,-0.03451497120741032,0.11468082378672867,-0.019510803745827376,0.00034818781581835755,-0.00025658408443238493,0.02374250001175105,0.011065463630890199,-0.028153044009706585,0.018911175251460723,0.04867710802021126,-0.04910899820557432,-0.08573407187757089,-0.048038756440211425,-0.009710575271651398,0.1804672433849619,0.03216893734295938,0.021710093375383367,0.09075977217779974,0.13078240535361454,0.042487218666561404,-0.010573565514082438,0.05766415359696449,-0.011561575887320182
6,-0.0020150330429645536,0.05554608188582799,-0.04820378709725449,-0.12124286464985067,0.04716908104232452,0.012379876105402476,0.9999999999999999,0.02624543442036309,0.030088984609751904,0.042743512315218314,-0.006206680291694869,0.0008099736977276581,-0.01297725674204137,-0.023977746436302374,-0.03324324064880831,0.04072987314367652,0.010231647029627807,0.010471274983899851,-0.10592575872903234,0.0056969937254918645,0.010518464783732154,-0.005661717122958818,0.003450008072850953,-0.003624939454847836,-0.017253506073200406,0.10813278991531215,0.09559428203124783,-0.027147724559806075,-0.010619442240302097,-0.010012852912583374
7,-0.009997260629947059,0.07585949183373661,0.0602901217832747,0.018837748568269138,-0.107397052542247,-0.040340027800483916,0.033509968222382336,1.0,-0.03188505398688585,-0.02192632839866331,0.04384323606831854,-0.011809142153014552,-0.04348699174686482,0.12402695502973662,0.021731653400339397,-0.035696346478258714,-0.05408487670468535,0.06387873153618537,-0.008663800155823579,0.08590162375269458,-0.05208926253562142,0.001280165835962291,0.00024026768424344078,-0.016274311041664782,-0.0832082205406574,0.055892009334134615,-0.026649734909230796,0.06383214733294829,0.01814095044452021,0.07563534442739951
8,0.01261686859589742,0.0642329671502942,0.04111143477459739,-0.03352713469685441,0.05848014832760095,0.06914726714070335,0.01981907226655156,-0.016449121005341825,0.9999999999999998,-0.030835840486293297,-0.02676096971383695,-0.0036573665759388157,0.08847326951439662,0.015366020782485331,-0.06656447383937947,-0.03626648605310922,-0.05973196444632527,0.019437560619309638,-0.010592367805409198,-0.02067622490984774,0.004747940131481649,0.046999024102432375,-0.012650656240371391,-0.025480629612863508,-0.06753757649829129,0.06719177160062904,0.042771870789570336,-0.01048615834270364,-0.00987672052128453,0.021712156817439543
9,0.03323760438921414,0.02766890804830278,-0.04506726256537882,0.042421934026285475,0.011425160232352783,-0.011755838276310706,0.028134566057413102,-0.011303571326454102,-0.030814137510259184,1.0,-0.05051675257973804,0.031905580887189464,0.008377376419900249,-0.020746229938551915,-0.007682007927633785,0.010410549678144775,0.0246044543272073,-0.00481632974528265,-0.05769623913889157,0.023021522557907553,-0.025310265949184167,-0.01395767391801116,-0.019787339895334172,0.01664189513273143,0.023709044906774834,-0.03816966307918554,-0.016070367763242815,0.007133346840174789,0.08139352116184277,0.03138545342201015
10,0.002825597279692672,-0.046345340750631264,-0.01729966679720138,0.027836557182328067,-0.06482947033979676,0.0002226247989986324,-0.004335217773081702,0.023984678137421764,-0.02837772662561889,-0.05360643828238422,1.0000000000000002,-0.007740138028633825,-0.014438026534769036,-0.016076747633898342,0.01649666817908014,-0.05336471753150147,-0.0018023472305354709,-0.028994139952333693,0.03621633938614491,0.09981384970278416,0.007706208008273506,0.028245603892709806,0.10878323370522983,0.004510414293945145,0.030776832366367288,0.021266692714089496,-0.019990700371896816,0.011576692396890359,-0.01814094961606449,-0.06184638216989276
11,0.19530169627236965,0.004639745760839041,0.04481755921989143,-0.015475715784158926,0.06833192721698916,-0.0005815571889892369,0.0020055117155156573,-0.022900891399391336,-0.013748236350387289,0.12001925540240463,-0.027437936667983664,1.0000000000000002,0.06332677203745045,-0.014714725553579418,-0.011247808462696672,0.015778343843496766,0.07786003157257097,0.003326535839610775,-0.07166017624923082,-0.008322071242251202,0.0022457782243967403,0.09916399734685007,-0.04218222627334722,-0.0050327904897552915,-0.031019600862977052,-0.018241050650206984,-0.0473131995962218,-0.02186588371235017,-0.06414061233113538,0.009633855853312468
12,0.009698174644285944,0.003975853004175058,0.010417763104229797,-0.08308985662600316,0.043386495301585455,0.02273854758938495,-0.013577216505102819,-0.03563419582477213,0.14052841061447582,0.013315757016610426,-0.021626395401798018,0.026758447396942598,1.0,-0.012755319446446896,0.022483018490093445,0.029737415160903155,-0.0033643458684801297,0.014740752642277016,-0.057364200852409605,-0.0799716479469925,0.015127743833469395,0.014464855252788573,-0.009200101253625295,0.002203785583820144,-0.020619830985433393,-0.01713859920769425,-0.05776638207808565,0.015144300434838135,0.04724273814300654,0.01641533218930363
